leg,instrument_name,strike,option_type,expiry,entry_price,entry_iv,entry_underlying,entry_gap_hours,data_quality_ok,session_start,session_close,session_type,session_dow,spot_at_open
atm_put,BTC-21JUL25-118000-P,118000.0,P,2025-07-21 08:00:00+00:00,0.005,0.2744,118134.83,0.03,True,2025-07-20 08:00:00+00:00,2025-07-21 08:00:00+00:00,weekend,sunday,118080.01
otm_call,BTC-21JUL25-127000-C,127000.0,C,2025-07-21 08:00:00+00:00,0.0001,0.5859000000000001,118326.97,1.03,True,2025-07-20 08:00:00+00:00,2025-07-21 08:00:00+00:00,weekend,sunday,118080.01
otm_put,BTC-21JUL25-104000-P,104000.0,P,2025-07-21 08:00:00+00:00,0.0001,0.9789,118090.67,0.01,True,2025-07-20 08:00:00+00:00,2025-07-21 08:00:00+00:00,weekend,sunday,118080.01
atm_call,BTC-22JUL25-119500-C,119500.0,C,2025-07-22 08:00:00+00:00,0.008,0.37,119528.15,0.15,True,2025-07-21 08:00:00+00:00,2025-07-22 08:00:00+00:00,weekday,monday,119414.15
atm_put,BTC-22JUL25-119500-P,119500.0,P,2025-07-22 08:00:00+00:00,0.007,0.3499,119515.39,0.25,True,2025-07-21 08:00:00+00:00,2025-07-22 08:00:00+00:00,weekday,monday,119414.15
otm_call,BTC-22JUL25-132000-C,132000.0,C,2025-07-22 08:00:00+00:00,0.0001,0.8501000000000001,118687.46,1.67,True,2025-07-21 08:00:00+00:00,2025-07-22 08:00:00+00:00,weekday,monday,119414.15
otm_put,BTC-22JUL25-104000-P,104000.0,P,2025-07-22 08:00:00+00:00,0.0001,1.0563,118840.79,1.54,True,2025-07-21 08:00:00+00:00,2025-07-22 08:00:00+00:00,weekday,monday,119414.15
atm_call,BTC-23JUL25-118000-C,118000.0,C,2025-07-23 08:00:00+00:00,0.0065,0.3063,118013.22,0.57,True,2025-07-22 08:00:00+00:00,2025-07-23 08:00:00+00:00,weekday,tuesday,118044.33
atm_put,BTC-23JUL25-118000-P,118000.0,P,2025-07-23 08:00:00+00:00,0.0044,0.3026999999999999,118416.93,1.57,True,2025-07-22 08:00:00+00:00,2025-07-23 08:00:00+00:00,weekday,tuesday,118044.33
otm_call,BTC-23JUL25-132000-C,132000.0,C,2025-07-23 08:00:00+00:00,0.0001,0.8722,117974.63,0.54,True,2025-07-22 08:00:00+00:00,2025-07-23 08:00:00+00:00,weekday,tuesday,118044.33
otm_put,BTC-23JUL25-104000-P,104000.0,P,2025-07-23 08:00:00+00:00,0.0001,1.0117,118325.32,0.95,True,2025-07-22 08:00:00+00:00,2025-07-23 08:00:00+00:00,weekday,tuesday,118044.33
atm_call,BTC-24JUL25-118500-C,118500.0,C,2025-07-24 08:00:00+00:00,0.0044,0.2943,118085.3,1.71,True,2025-07-23 08:00:00+00:00,2025-07-24 08:00:00+00:00,weekday,wednesday,118415.11
atm_put,BTC-24JUL25-118500-P,118500.0,P,2025-07-24 08:00:00+00:00,0.008,0.3164,118120.74,1.57,True,2025-07-23 08:00:00+00:00,2025-07-24 08:00:00+00:00,weekday,wednesday,118415.11
otm_call,BTC-24JUL25-128000-C,128000.0,C,2025-07-24 08:00:00+00:00,0.0001,0.6701999999999999,117997.59,1.55,True,2025-07-23 08:00:00+00:00,2025-07-24 08:00:00+00:00,weekday,wednesday,118415.11
otm_put,BTC-24JUL25-106000-P,106000.0,P,2025-07-24 08:00:00+00:00,0.0001,0.8826999999999999,118155.58,1.77,True,2025-07-23 08:00:00+00:00,2025-07-24 08:00:00+00:00,weekday,wednesday,118415.11
atm_call,BTC-25JUL25-118000-C,118000.0,C,2025-07-25 08:00:00+00:00,0.012,0.3732,118801.47,0.21,True,2025-07-24 08:00:00+00:00,2025-07-25 08:00:00+00:00,weekday,thursday,118470.55
atm_put,BTC-25JUL25-118000-P,118000.0,P,2025-07-25 08:00:00+00:00,0.0043,0.3644,118846.69,0.22,True,2025-07-24 08:00:00+00:00,2025-07-25 08:00:00+00:00,weekday,thursday,118470.55
otm_call,BTC-25JUL25-135000-C,135000.0,C,2025-07-25 08:00:00+00:00,0.0001,0.9741,118725.19,0.31,True,2025-07-24 08:00:00+00:00,2025-07-25 08:00:00+00:00,weekday,thursday,118470.55
otm_put,BTC-25JUL25-102000-P,102000.0,P,2025-07-25 08:00:00+00:00,0.0001,1.1545,118660.13,0.39,True,2025-07-24 08:00:00+00:00,2025-07-25 08:00:00+00:00,weekday,thursday,118470.55
atm_call,BTC-26JUL25-115500-C,115500.0,C,2025-07-26 08:00:00+00:00,0.0075,0.3672999999999999,115487.24,1.35,True,2025-07-25 08:00:00+00:00,2025-07-26 08:00:00+00:00,weekday,friday,115335.28
atm_put,BTC-26JUL25-115500-P,115500.0,P,2025-07-26 08:00:00+00:00,0.0065,0.3364,115550.96,1.37,True,2025-07-25 08:00:00+00:00,2025-07-26 08:00:00+00:00,weekday,friday,115335.28
otm_call,BTC-26JUL25-125000-C,125000.0,C,2025-07-26 08:00:00+00:00,0.0001,0.6607999999999999,115337.15,1.25,True,2025-07-25 08:00:00+00:00,2025-07-26 08:00:00+00:00,weekday,friday,115335.28
otm_put,BTC-26JUL25-104000-P,104000.0,P,2025-07-26 08:00:00+00:00,0.0002,0.9484,115787.03,1.48,True,2025-07-25 08:00:00+00:00,2025-07-26 08:00:00+00:00,weekday,friday,115335.28
atm_call,BTC-27JUL25-117500-C,117500.0,C,2025-07-27 08:00:00+00:00,0.0027,0.1456,117383.88,0.15,True,2025-07-26 08:00:00+00:00,2025-07-27 08:00:00+00:00,weekend,saturday,117371.97
atm_put,BTC-27JUL25-117500-P,117500.0,P,2025-07-27 08:00:00+00:00,0.0032,0.1366,117383.88,0.15,True,2025-07-26 08:00:00+00:00,2025-07-27 08:00:00+00:00,weekend,saturday,117371.97
otm_call,BTC-27JUL25-121000-C,121000.0,C,2025-07-27 08:00:00+00:00,0.0001,0.2687,117583.01,1.13,True,2025-07-26 08:00:00+00:00,2025-07-27 08:00:00+00:00,weekend,saturday,117371.97
otm_put,BTC-27JUL25-110000-P,110000.0,P,2025-07-27 08:00:00+00:00,0.0001,0.5689,117547.23,1.43,True,2025-07-26 08:00:00+00:00,2025-07-27 08:00:00+00:00,weekend,saturday,117371.97
atm_call,BTC-28JUL25-118000-C,118000.0,C,2025-07-28 08:00:00+00:00,0.0055,0.2208,118162.29,0.17,True,2025-07-27 08:00:00+00:00,2025-07-28 08:00:00+00:00,weekend,sunday,118165.53
atm_put,BTC-28JUL25-118000-P,118000.0,P,2025-07-28 08:00:00+00:00,0.0039,0.2311,118192.1,0.01,True,2025-07-27 08:00:00+00:00,2025-07-28 08:00:00+00:00,weekend,sunday,118165.53
otm_call,BTC-28JUL25-123000-C,123000.0,C,2025-07-28 08:00:00+00:00,0.0001,0.3613,118061.05,0.55,True,2025-07-27 08:00:00+00:00,2025-07-28 08:00:00+00:00,weekend,sunday,118165.53
otm_put,BTC-28JUL25-111000-P,111000.0,P,2025-07-28 08:00:00+00:00,0.0001,0.5271,118081.85,0.71,True,2025-07-27 08:00:00+00:00,2025-07-28 08:00:00+00:00,weekend,sunday,118165.53
atm_call,BTC-29JUL25-119000-C,119000.0,C,2025-07-29 08:00:00+00:00,0.0055,0.2898,118832.07,0.03,True,2025-07-28 08:00:00+00:00,2025-07-29 08:00:00+00:00,weekday,monday,118894.66
atm_put,BTC-29JUL25-119000-P,119000.0,P,2025-07-29 08:00:00+00:00,0.0065,0.2996999999999999,118906.28,0.0,True,2025-07-28 08:00:00+00:00,2025-07-29 08:00:00+00:00,weekday,monday,118894.66
otm_call,BTC-29JUL25-125000-C,125000.0,C,2025-07-29 08:00:00+00:00,0.0002,0.4729,118848.9,0.02,True,2025-07-28 08:00:00+00:00,2025-07-29 08:00:00+00:00,weekday,monday,118894.66
otm_put,BTC-29JUL25-113000-P,113000.0,P,2025-07-29 08:00:00+00:00,0.0001,0.4502,119026.44,0.39,True,2025-07-28 08:00:00+00:00,2025-07-29 08:00:00+00:00,weekday,monday,118894.66
atm_call,BTC-30JUL25-119000-C,119000.0,C,2025-07-30 08:00:00+00:00,0.0044,0.2416,118848.76,1.73,True,2025-07-29 08:00:00+00:00,2025-07-30 08:00:00+00:00,weekday,tuesday,118885.92
atm_put,BTC-30JUL25-119000-P,119000.0,P,2025-07-30 08:00:00+00:00,0.0055,0.2448,118854.05,0.9,True,2025-07-29 08:00:00+00:00,2025-07-30 08:00:00+00:00,weekday,tuesday,118885.92
otm_call,BTC-30JUL25-123000-C,123000.0,C,2025-07-30 08:00:00+00:00,0.0001,0.3193,118788.72,1.3,True,2025-07-29 08:00:00+00:00,2025-07-30 08:00:00+00:00,weekday,tuesday,118885.92
otm_put,BTC-30JUL25-110000-P,110000.0,P,2025-07-30 08:00:00+00:00,0.0001,0.6496,118928.71,1.0,True,2025-07-29 08:00:00+00:00,2025-07-30 08:00:00+00:00,weekday,tuesday,118885.92
atm_call,BTC-31JUL25-118000-C,118000.0,C,2025-07-31 08:00:00+00:00,0.0075,0.344,118042.96,0.34,True,2025-07-30 08:00:00+00:00,2025-07-31 08:00:00+00:00,weekday,wednesday,118121.0
atm_put,BTC-31JUL25-118000-P,118000.0,P,2025-07-31 08:00:00+00:00,0.007,0.349,118013.07,0.26,True,2025-07-30 08:00:00+00:00,2025-07-31 08:00:00+00:00,weekday,wednesday,118121.0
otm_call,BTC-31JUL25-126000-C,126000.0,C,2025-07-31 08:00:00+00:00,0.0001,0.5489,118093.7,1.53,True,2025-07-30 08:00:00+00:00,2025-07-31 08:00:00+00:00,weekday,wednesday,118121.0
otm_put,BTC-31JUL25-106000-P,106000.0,P,2025-07-31 08:00:00+00:00,0.0001,0.8809999999999999,118327.0,1.06,True,2025-07-30 08:00:00+00:00,2025-07-31 08:00:00+00:00,weekday,wednesday,118121.0
atm_call,BTC-1AUG25-119000-C,119000.0,C,2025-08-01 08:00:00+00:00,0.0049,0.3049,118625.1,0.89,True,2025-07-31 08:00:00+00:00,2025-08-01 08:00:00+00:00,weekday,thursday,118677.41
atm_put,BTC-1AUG25-118500-P,118500.0,P,2025-08-01 08:00:00+00:00,0.006,0.3076,118525.95,1.13,True,2025-07-31 08:00:00+00:00,2025-08-01 08:00:00+00:00,weekday,thursday,118677.41
otm_call,BTC-1AUG25-130000-C,130000.0,C,2025-08-01 08:00:00+00:00,0.0002,0.8029999999999999,118606.1,0.92,True,2025-07-31 08:00:00+00:00,2025-08-01 08:00:00+00:00,weekday,thursday,118677.41
otm_put,BTC-1AUG25-104000-P,104000.0,P,2025-08-01 08:00:00+00:00,0.0001,1.0269,118585.64,0.97,True,2025-07-31 08:00:00+00:00,2025-08-01 08:00:00+00:00,weekday,thursday,118677.41
atm_call,BTC-2AUG25-115000-C,115000.0,C,2025-08-02 08:00:00+00:00,0.0065,0.3725,114713.17,0.9,True,2025-08-01 08:00:00+00:00,2025-08-02 08:00:00+00:00,weekday,friday,115034.22
atm_put,BTC-2AUG25-115000-P,115000.0,P,2025-08-02 08:00:00+00:00,0.0085,0.3538,114716.85,0.91,True,2025-08-01 08:00:00+00:00,2025-08-02 08:00:00+00:00,weekday,friday,115034.22
otm_call,BTC-2AUG25-122000-C,122000.0,C,2025-08-02 08:00:00+00:00,0.0001,0.4987,115157.22,1.59,True,2025-08-01 08:00:00+00:00,2025-08-02 08:00:00+00:00,weekday,friday,115034.22
otm_put,BTC-2AUG25-104000-P,104000.0,P,2025-08-02 08:00:00+00:00,0.0002,0.8643000000000001,114712.28,0.89,True,2025-08-01 08:00:00+00:00,2025-08-02 08:00:00+00:00,weekday,friday,115034.22
atm_call,BTC-3AUG25-114000-C,114000.0,C,2025-08-03 08:00:00+00:00,0.0031,0.1582,113947.63,0.04,True,2025-08-02 08:00:00+00:00,2025-08-03 08:00:00+00:00,weekend,saturday,113942.01
atm_put,BTC-3AUG25-114000-P,114000.0,P,2025-08-03 08:00:00+00:00,0.0039,0.1767,113948.14,0.04,True,2025-08-02 08:00:00+00:00,2025-08-03 08:00:00+00:00,weekend,saturday,113942.01
otm_call,BTC-3AUG25-120000-C,120000.0,C,2025-08-03 08:00:00+00:00,0.0001,0.4407999999999999,113976.85,0.35,True,2025-08-02 08:00:00+00:00,2025-08-03 08:00:00+00:00,weekend,saturday,113942.01
otm_put,BTC-3AUG25-106000-P,106000.0,P,2025-08-03 08:00:00+00:00,0.0001,0.5932999999999999,113948.14,0.04,True,2025-08-02 08:00:00+00:00,2025-08-03 08:00:00+00:00,weekend,saturday,113942.01
atm_call,BTC-4AUG25-113500-C,113500.0,C,2025-08-04 08:00:00+00:00,0.0075,0.3148,113712.75,0.03,True,2025-08-03 08:00:00+00:00,2025-08-04 08:00:00+00:00,weekend,sunday,113701.61
atm_put,BTC-4AUG25-113500-P,113500.0,P,2025-08-04 08:00:00+00:00,0.006,0.3290999999999999,113712.84,0.03,True,2025-08-03 08:00:00+00:00,2025-08-04 08:00:00+00:00,weekend,sunday,113701.61
otm_call,BTC-4AUG25-119000-C,119000.0,C,2025-08-04 08:00:00+00:00,0.0001,0.3934,113721.93,0.05,True,2025-08-03 08:00:00+00:00,2025-08-04 08:00:00+00:00,weekend,sunday,113701.61
otm_put,BTC-4AUG25-102000-P,102000.0,P,2025-08-04 08:00:00+00:00,0.0001,0.8484,113706.67,0.01,True,2025-08-03 08:00:00+00:00,2025-08-04 08:00:00+00:00,weekend,sunday,113701.61
atm_call,BTC-5AUG25-114500-C,114500.0,C,2025-08-05 08:00:00+00:00,0.007,0.2952,114708.03,1.4,True,2025-08-04 08:00:00+00:00,2025-08-05 08:00:00+00:00,weekday,monday,114665.21
atm_put,BTC-5AUG25-114500-P,114500.0,P,2025-08-05 08:00:00+00:00,0.0055,0.3073,114698.62,0.39,True,2025-08-04 08:00:00+00:00,2025-08-05 08:00:00+00:00,weekday,monday,114665.21
otm_call,BTC-5AUG25-119000-C,119000.0,C,2025-08-05 08:00:00+00:00,0.0001,0.3284,114712.08,0.38,True,2025-08-04 08:00:00+00:00,2025-08-05 08:00:00+00:00,weekday,monday,114665.21
otm_put,BTC-5AUG25-100000-P,100000.0,P,2025-08-05 08:00:00+00:00,0.0001,1.0659999999999998,114609.11,1.14,True,2025-08-04 08:00:00+00:00,2025-08-05 08:00:00+00:00,weekday,monday,114665.21
atm_call,BTC-6AUG25-114000-C,114000.0,C,2025-08-06 08:00:00+00:00,0.008,0.3314,114221.98,0.39,True,2025-08-05 08:00:00+00:00,2025-08-06 08:00:00+00:00,weekday,tuesday,113952.07
atm_put,BTC-6AUG25-114000-P,114000.0,P,2025-08-06 08:00:00+00:00,0.006,0.3349,114196.16,0.31,True,2025-08-05 08:00:00+00:00,2025-08-06 08:00:00+00:00,weekday,tuesday,113952.07
otm_call,BTC-6AUG25-120000-C,120000.0,C,2025-08-06 08:00:00+00:00,0.0001,0.4206,114262.87,0.4,True,2025-08-05 08:00:00+00:00,2025-08-06 08:00:00+00:00,weekday,tuesday,113952.07
otm_put,BTC-6AUG25-100000-P,100000.0,P,2025-08-06 08:00:00+00:00,0.0001,1.0748,114570.84,1.58,True,2025-08-05 08:00:00+00:00,2025-08-06 08:00:00+00:00,weekday,tuesday,113952.07
atm_call,BTC-7AUG25-114000-C,114000.0,C,2025-08-07 08:00:00+00:00,0.0055,0.2676,113966.6,0.55,True,2025-08-06 08:00:00+00:00,2025-08-07 08:00:00+00:00,weekday,wednesday,114220.34
atm_put,BTC-7AUG25-114000-P,114000.0,P,2025-08-07 08:00:00+00:00,0.005,0.2639,114087.03,0.15,True,2025-08-06 08:00:00+00:00,2025-08-07 08:00:00+00:00,weekday,wednesday,114220.34
otm_call,BTC-7AUG25-121000-C,121000.0,C,2025-08-07 08:00:00+00:00,0.0002,0.5396,114108.69,0.19,True,2025-08-06 08:00:00+00:00,2025-08-07 08:00:00+00:00,weekday,wednesday,114220.34
otm_put,BTC-7AUG25-108000-P,108000.0,P,2025-08-07 08:00:00+00:00,0.0002,0.5129,114001.56,0.28,True,2025-08-06 08:00:00+00:00,2025-08-07 08:00:00+00:00,weekday,wednesday,114220.34
atm_call,BTC-8AUG25-115000-C,115000.0,C,2025-08-08 08:00:00+00:00,0.0049,0.2559,114845.73,0.02,True,2025-08-07 08:00:00+00:00,2025-08-08 08:00:00+00:00,weekday,thursday,114813.0
atm_put,BTC-8AUG25-115000-P,115000.0,P,2025-08-08 08:00:00+00:00,0.006,0.2591,114832.35,0.0,True,2025-08-07 08:00:00+00:00,2025-08-08 08:00:00+00:00,weekday,thursday,114813.0
otm_call,BTC-8AUG25-125000-C,125000.0,C,2025-08-08 08:00:00+00:00,0.0001,0.6634,115066.07,0.36,True,2025-08-07 08:00:00+00:00,2025-08-08 08:00:00+00:00,weekday,thursday,114813.0
otm_put,BTC-8AUG25-105000-P,105000.0,P,2025-08-08 08:00:00+00:00,0.0001,0.7345,115039.95,0.33,True,2025-08-07 08:00:00+00:00,2025-08-08 08:00:00+00:00,weekday,thursday,114813.0
atm_call,BTC-9AUG25-117000-C,117000.0,C,2025-08-09 08:00:00+00:00,0.0036,0.253,116543.87,0.74,True,2025-08-08 08:00:00+00:00,2025-08-09 08:00:00+00:00,weekday,friday,116851.97
atm_put,BTC-9AUG25-116000-P,116000.0,P,2025-08-09 08:00:00+00:00,0.0026,0.239,116591.22,1.36,True,2025-08-08 08:00:00+00:00,2025-08-09 08:00:00+00:00,weekday,friday,116851.97
otm_call,BTC-9AUG25-118000-C,118000.0,C,2025-08-09 08:00:00+00:00,0.0017,0.2855999999999999,116536.15,0.74,True,2025-08-08 08:00:00+00:00,2025-08-09 08:00:00+00:00,weekday,friday,116851.97
otm_put,BTC-9AUG25-108000-P,108000.0,P,2025-08-09 08:00:00+00:00,0.0001,0.6422,116539.42,1.48,True,2025-08-08 08:00:00+00:00,2025-08-09 08:00:00+00:00,weekday,friday,116851.97
atm_call,BTC-10AUG25-117000-C,117000.0,C,2025-08-10 08:00:00+00:00,0.0024,0.139,116844.37,0.45,True,2025-08-09 08:00:00+00:00,2025-08-10 08:00:00+00:00,weekend,saturday,116772.96
atm_put,BTC-10AUG25-117000-P,117000.0,P,2025-08-10 08:00:00+00:00,0.0036,0.1434,116825.03,0.41,True,2025-08-09 08:00:00+00:00,2025-08-10 08:00:00+00:00,weekend,saturday,116772.96
otm_call,BTC-10AUG25-120000-C,120000.0,C,2025-08-10 08:00:00+00:00,0.0001,0.2314999999999999,117145.62,1.03,True,2025-08-09 08:00:00+00:00,2025-08-10 08:00:00+00:00,weekend,saturday,116772.96
otm_put,BTC-10AUG25-115000-P,115000.0,P,2025-08-10 08:00:00+00:00,0.0002,0.1878999999999999,116826.73,0.41,True,2025-08-09 08:00:00+00:00,2025-08-10 08:00:00+00:00,weekend,saturday,116772.96
atm_call,BTC-11AUG25-118000-C,118000.0,C,2025-08-11 08:00:00+00:00,0.0041,0.2506,117660.38,0.07,True,2025-08-10 08:00:00+00:00,2025-08-11 08:00:00+00:00,weekend,sunday,117814.16
atm_put,BTC-11AUG25-118000-P,118000.0,P,2025-08-11 08:00:00+00:00,0.0055,0.2401,117832.64,0.02,True,2025-08-10 08:00:00+00:00,2025-08-11 08:00:00+00:00,weekend,sunday,117814.16
otm_call,BTC-11AUG25-124000-C,124000.0,C,2025-08-11 08:00:00+00:00,0.0002,0.4582,118145.82,0.36,True,2025-08-10 08:00:00+00:00,2025-08-11 08:00:00+00:00,weekend,sunday,117814.16
otm_put,BTC-11AUG25-110000-P,110000.0,P,2025-08-11 08:00:00+00:00,0.0001,0.599,118171.44,0.61,True,2025-08-10 08:00:00+00:00,2025-08-11 08:00:00+00:00,weekend,sunday,117814.16
atm_call,BTC-12AUG25-122000-C,122000.0,C,2025-08-12 08:00:00+00:00,0.006,0.3529,121612.92,0.53,True,2025-08-11 08:00:00+00:00,2025-08-12 08:00:00+00:00,weekday,monday,121522.07
atm_put,BTC-12AUG25-122000-P,122000.0,P,2025-08-12 08:00:00+00:00,0.0085,0.352,121656.88,0.73,True,2025-08-11 08:00:00+00:00,2025-08-12 08:00:00+00:00,weekday,monday,121522.07
otm_call,BTC-12AUG25-126000-C,126000.0,C,2025-08-12 08:00:00+00:00,0.0005,0.4181,121669.25,0.82,True,2025-08-11 08:00:00+00:00,2025-08-12 08:00:00+00:00,weekday,monday,121522.07
otm_put,BTC-12AUG25-110000-P,110000.0,P,2025-08-12 08:00:00+00:00,0.0001,0.8153,121696.91,0.94,True,2025-08-11 08:00:00+00:00,2025-08-12 08:00:00+00:00,weekday,monday,121522.07
atm_call,BTC-13AUG25-119000-C,119000.0,C,2025-08-13 08:00:00+00:00,0.006,0.2942,118939.41,0.07,True,2025-08-12 08:00:00+00:00,2025-08-13 08:00:00+00:00,weekday,tuesday,118993.98
atm_put,BTC-13AUG25-119000-P,119000.0,P,2025-08-13 08:00:00+00:00,0.0065,0.3051,118939.37,0.07,True,2025-08-12 08:00:00+00:00,2025-08-13 08:00:00+00:00,weekday,tuesday,118993.98
otm_call,BTC-13AUG25-126000-C,126000.0,C,2025-08-13 08:00:00+00:00,0.0001,0.4846999999999999,118917.73,0.21,True,2025-08-12 08:00:00+00:00,2025-08-13 08:00:00+00:00,weekday,tuesday,118993.98
otm_put,BTC-13AUG25-110000-P,110000.0,P,2025-08-13 08:00:00+00:00,0.0005,0.8077,118941.3,0.08,True,2025-08-12 08:00:00+00:00,2025-08-13 08:00:00+00:00,weekday,tuesday,118993.98
atm_call,BTC-14AUG25-120000-C,120000.0,C,2025-08-14 08:00:00+00:00,0.0055,0.2925,119820.19,0.21,True,2025-08-13 08:00:00+00:00,2025-08-14 08:00:00+00:00,weekday,wednesday,119579.66
atm_put,BTC-14AUG25-120000-P,120000.0,P,2025-08-14 08:00:00+00:00,0.006,0.2678,119829.43,0.21,True,2025-08-13 08:00:00+00:00,2025-08-14 08:00:00+00:00,weekday,wednesday,119579.66
otm_call,BTC-14AUG25-128000-C,128000.0,C,2025-08-14 08:00:00+00:00,0.0001,0.5472,120040.97,1.83,True,2025-08-13 08:00:00+00:00,2025-08-14 08:00:00+00:00,weekday,wednesday,119579.66
otm_put,BTC-14AUG25-114000-P,114000.0,P,2025-08-14 08:00:00+00:00,0.0002,0.4817,119858.81,0.21,True,2025-08-13 08:00:00+00:00,2025-08-14 08:00:00+00:00,weekday,wednesday,119579.66
atm_call,BTC-15AUG25-122000-C,122000.0,C,2025-08-15 08:00:00+00:00,0.0075,0.3582,121923.2,0.38,True,2025-08-14 08:00:00+00:00,2025-08-15 08:00:00+00:00,weekday,thursday,121773.02
atm_put,BTC-15AUG25-122000-P,122000.0,P,2025-08-15 08:00:00+00:00,0.0075,0.3661999999999999,121924.91,0.38,True,2025-08-14 08:00:00+00:00,2025-08-15 08:00:00+00:00,weekday,thursday,121773.02
otm_call,BTC-15AUG25-132000-C,132000.0,C,2025-08-15 08:00:00+00:00,0.0001,0.6648000000000001,121615.8,1.04,True,2025-08-14 08:00:00+00:00,2025-08-15 08:00:00+00:00,weekday,thursday,121773.02
otm_put,BTC-15AUG25-111000-P,111000.0,P,2025-08-15 08:00:00+00:00,0.0002,0.8212,121653.55,1.01,True,2025-08-14 08:00:00+00:00,2025-08-15 08:00:00+00:00,weekday,thursday,121773.02
atm_call,BTC-16AUG25-119000-C,119000.0,C,2025-08-16 08:00:00+00:00,0.0055,0.2959,118850.32,1.66,True,2025-08-15 08:00:00+00:00,2025-08-16 08:00:00+00:00,weekday,friday,119053.14
atm_put,BTC-16AUG25-118000-P,118000.0,P,2025-08-16 08:00:00+00:00,0.0027,0.2933,118936.2,1.56,True,2025-08-15 08:00:00+00:00,2025-08-16 08:00:00+00:00,weekday,friday,119053.14
otm_call,BTC-16AUG25-126000-C,126000.0,C,2025-08-16 08:00:00+00:00,0.0001,0.5125,118778.15,1.99,True,2025-08-15 08:00:00+00:00,2025-08-16 08:00:00+00:00,weekday,friday,119053.14
otm_put,BTC-16AUG25-115000-P,115000.0,P,2025-08-16 08:00:00+00:00,0.0006,0.4256,118726.17,1.94,True,2025-08-15 08:00:00+00:00,2025-08-16 08:00:00+00:00,weekday,friday,119053.14
atm_call,BTC-17AUG25-118000-C,118000.0,C,2025-08-17 08:00:00+00:00,0.0018,0.1429,117662.69,0.13,True,2025-08-16 08:00:00+00:00,2025-08-17 08:00:00+00:00,weekend,saturday,117694.76
atm_put,BTC-17AUG25-118000-P,118000.0,P,2025-08-17 08:00:00+00:00,0.005,0.1726,117690.92,0.01,True,2025-08-16 08:00:00+00:00,2025-08-17 08:00:00+00:00,weekend,saturday,117694.76
otm_call,BTC-17AUG25-121000-C,121000.0,C,2025-08-17 08:00:00+00:00,0.0001,0.2577,117678.17,0.02,True,2025-08-16 08:00:00+00:00,2025-08-17 08:00:00+00:00,weekend,saturday,117694.76
otm_put,BTC-17AUG25-112000-P,112000.0,P,2025-08-17 08:00:00+00:00,0.0001,0.426,117659.66,0.05,True,2025-08-16 08:00:00+00:00,2025-08-17 08:00:00+00:00,weekend,saturday,117694.76
atm_call,BTC-18AUG25-118000-C,118000.0,C,2025-08-18 08:00:00+00:00,0.005,0.225,118056.02,0.14,True,2025-08-17 08:00:00+00:00,2025-08-18 08:00:00+00:00,weekend,sunday,118099.59
atm_put,BTC-18AUG25-118000-P,118000.0,P,2025-08-18 08:00:00+00:00,0.0041,0.2225,118115.75,0.08,True,2025-08-17 08:00:00+00:00,2025-08-18 08:00:00+00:00,weekend,sunday,118099.59
otm_call,BTC-18AUG25-123000-C,123000.0,C,2025-08-18 08:00:00+00:00,0.0001,0.3506,118330.98,1.19,True,2025-08-17 08:00:00+00:00,2025-08-18 08:00:00+00:00,weekend,sunday,118099.59
otm_put,BTC-18AUG25-110000-P,110000.0,P,2025-08-18 08:00:00+00:00,0.0001,0.5826,118010.4,0.26,True,2025-08-17 08:00:00+00:00,2025-08-18 08:00:00+00:00,weekend,sunday,118099.59
atm_call,BTC-19AUG25-115000-C,115000.0,C,2025-08-19 08:00:00+00:00,0.0075,0.3344,115134.04,1.06,True,2025-08-18 08:00:00+00:00,2025-08-19 08:00:00+00:00,weekday,monday,115283.52
atm_put,BTC-19AUG25-115000-P,115000.0,P,2025-08-19 08:00:00+00:00,0.006,0.3425,115229.71,0.92,True,2025-08-18 08:00:00+00:00,2025-08-19 08:00:00+00:00,weekday,monday,115283.52
otm_call,BTC-19AUG25-121000-C,121000.0,C,2025-08-19 08:00:00+00:00,0.0001,0.4331,115137.02,1.09,True,2025-08-18 08:00:00+00:00,2025-08-19 08:00:00+00:00,weekday,monday,115283.52
otm_put,BTC-19AUG25-110000-P,110000.0,P,2025-08-19 08:00:00+00:00,0.0007,0.574,115231.41,0.91,True,2025-08-18 08:00:00+00:00,2025-08-19 08:00:00+00:00,weekday,monday,115283.52
atm_call,BTC-20AUG25-115000-C,115000.0,C,2025-08-20 08:00:00+00:00,0.006,0.2929,115019.05,0.72,True,2025-08-19 08:00:00+00:00,2025-08-20 08:00:00+00:00,weekday,tuesday,115020.64
atm_put,BTC-20AUG25-115000-P,115000.0,P,2025-08-20 08:00:00+00:00,0.0067,0.3115,114942.63,0.68,True,2025-08-19 08:00:00+00:00,2025-08-20 08:00:00+00:00,weekday,tuesday,115020.64
otm_call,BTC-20AUG25-120000-C,120000.0,C,2025-08-20 08:00:00+00:00,0.0002,0.4064,115119.33,0.26,True,2025-08-19 08:00:00+00:00,2025-08-20 08:00:00+00:00,weekday,tuesday,115020.64
otm_put,BTC-20AUG25-110000-P,110000.0,P,2025-08-20 08:00:00+00:00,0.0004,0.4967,115114.85,0.26,True,2025-08-19 08:00:00+00:00,2025-08-20 08:00:00+00:00,weekday,tuesday,115020.64
